9.5, -29, 4.17908132996967e-006, -0.007439043185803781, 0.01216974766675327
10, -29, 4.529572339627277e-006, -0.007529618660244591, 0.01173688833358126
10.5, -29, 4.897710721174346e-006, -0.00762019413468539, 0.01130402900040923
11, -29, 5.301311789906357e-006, -0.007653588239094495, 0.01077888264736226
11.5, -29, 5.708199075879403e-006, -0.007649320108934044, 0.01024605231549224
12, -29, 6.019744196058019e-006, -0.007521065884719775, 0.009796870332237943
12.5, -29, 6.344616540897889e-006, -0.007392811660505506, 0.009347688348983653
13, -29, 6.682816110399008e-006, -0.00726455743629123, 0.008898506365729355
13.5, -29, 7.045998106233444e-006, -0.007167649813920426, 0.00845805398623245
14, -29, 7.435568465899867e-006, -0.007104554262301687, 0.008027017810168275
14.5, -29, 7.768781180045632e-006, -0.007070628980206326, 0.007689454753785119
15, -29, 8.081876799479114e-006, -0.007078103942300484, 0.007410890695071935
15.5, -29, 8.430450084253407e-006, -0.007100003125343085, 0.007115615692380799
16, -29, 8.790351135412546e-006, -0.007121902308385678, 0.006820340689689656
16.5, -29, 9.161579952956524e-006, -0.007143801491428271, 0.006525065686998514
17, -29, 9.544136536885355e-006, -0.007165700674470869, 0.006229790684307377
17.5, -29, 9.938020887199026e-006, -0.00718759985751346, 0.005934515681616231
18, -29, 1.019761948432649e-005, -0.007030212854598454, 0.005525299747808851
18.5, -29, 1.046012602878102e-005, -0.006866939359606078, 0.00511234279857005
19, -29, 1.073026266706641e-005, -0.006703665864613695, 0.004699385849331243
19.5, -29, 1.09920395872515e-005, -0.006549367481126598, 0.004337563491923827
20, -29, 1.120531980953212e-005, -0.006425814953515456, 0.004150911859668555
20.5, -29, 1.142402642124202e-005, -0.006302262425904291, 0.003964260227413271
21, -29, 1.164815942238118e-005, -0.006178709898293128, 0.003777608595157986
21.5, -29, 1.187771881294963e-005, -0.006055157370681989, 0.003590956962902716
22, -29, 1.211270459294734e-005, -0.005931604843070825, 0.003404305330647432
22.5, -29, 1.235311676237433e-005, -0.005808052315459672, 0.003217653698392153
23, -29, 1.262610422210324e-005, -0.005712728348106217, 0.00302859859314437
23.5, -29, 1.28481656335949e-005, -0.00559586945545193, 0.002848124511356261
24, -29, 1.301506816556756e-005, -0.00545632945767802, 0.002676652327903543
24.5, -29, 1.318560703300143e-005, -0.005316789459904112, 0.002505180144450825
25, -29, 1.335978223589649e-005, -0.005177249462130203, 0.002333707960998106
25.5, -29, 1.353759377425275e-005, -0.005037709464356289, 0.002162235777545385
26, -29, 1.37190416480702e-005, -0.004898169466582385, 0.001990763594092669
26.5, -29, 1.389971645708623e-005, -0.004786909915825643, 0.001834849249367387
27, -29, 1.408015743866103e-005, -0.004697229816956004, 0.001690806344725144
27.5, -29, 1.420224165109842e-005, -0.004593473896618128, 0.001579120794844637
28, -29, 1.430817850195524e-005, -0.004485556550603505, 0.001477001487846388
28.5, -29, 1.441597614429162e-005, -0.004377639204588883, 0.001374882180848139
29, -29, 1.452563457810756e-005, -0.00426972185857426, 0.00127276287384989
29.5, -29, 1.464014251113565e-005, -0.004152407856145434, 0.001160124182870121
30, -29, 1.476220708247873e-005, -0.004017807922623426, 0.0010281342100477
0, -28.5, 2.646977960169689e-023, 0, 0.02053427595173293
0.5, -28.5, 1.608689169880512e-008, -0.0005844576510733321, 0.02048412448411062
1, -28.5, 6.434756679521992e-008, -0.001168915302146664, 0.02043397301648832
