-20, 0, -40, 0, 0.001478139077951402, 0.006646472997741658, 0.006646473005741572
-10, 0, -40, 0, 0.00036953446313092, 0.001661618248656662, 0.001661618249156655
0, 0, -40, 0, 0, 0, 0
10, 0, -40, 0, 0.00036953446313092, 0.001661618248656662, 0.001661618249156655
20, 0, -40, 0, 0.001478139077951402, 0.006646472997741658, 0.006646473005741572
-20, 0, -39, 0, 0.001827201283217442, 0.006646910744430876, 0.006646910756192494
-10, 0, -39, 0, 0.0004567998608500782, 0.001661727684951674, 0.001661727685686776
0, 0, -39, 0, 0, 0, 0
10, 0, -39, 0, 0.0004567998608500782, 0.001661727684951674, 0.001661727685686776
20, 0, -39, 0, 0.001827201283217442, 0.006646910744430876, 0.006646910756192494
-20, 0, -38, 0, 0.002376416880049577, 0.006646990884025578, 0.006646990902817072
-10, 0, -38, 0, 0.0005941034545733245, 0.001661747719152993, 0.001661747720327456
0, 0, -38, 0, 0, 0, 0
10, 0, -38, 0, 0.0005941034545733245, 0.001661747719152993, 0.001661747720327456
20, 0, -38, 0, 0.002376416880049577, 0.006646990884025578, 0.006646990902817072
-20, 0, -37, 0, 0.003026203057069008, 0.006647797819238414, 0.006647797848309278
-10, 0, -37, 0, 0.0007565495500417176, 0.001661949451946875, 0.0016619494537638
0, 0, -37, 0, 0, 0, 0
10, 0, -37, 0, 0.0007565495500417176, 0.001661949451946875, 0.0016619494537638
20, 0, -37, 0, 0.003026203057069008, 0.006647797819238414, 0.006647797848309278
-20, 0, -36, 0, 0.003913139974489062, 0.006650326692443983, 0.006650326738565168
-10, 0, -36, 0, 0.0009782829828970912, 0.00166258166862428, 0.00166258167150684
0, 0, -36, 0, 0, 0, 0
10, 0, -36, 0, 0.0009782829828970912, 0.00166258166862428, 0.00166258167150684
20, 0, -36, 0, 0.003913139974489062, 0.006650326692443983, 0.006650326738565168
-20, 0, -35, 0, 0.005033115845018005, 0.00665932934190199, 0.006659329413924128
-10, 0, -35, 0, 0.001258275713056496, 0.001664832328535805, 0.001664832333037158
0, 0, -35, 0, 0, 0, 0
10, 0, -35, 0, 0.001258275713056496, 0.001664832328535805, 0.001664832333037158
20, 0, -35, 0, 0.005033115845018005, 0.00665932934190199, 0.006659329413924128
-20, 0, -34, 0, 0.006609118289678297, 0.006667819748676688, 0.006667819867554254
-10, 0, -34, 0, 0.001652274071994691, 0.001666954925635037, 0.001666954933064813
0, 0, -34, 0, 0, 0, 0
10, 0, -34, 0, 0.001652274071994691, 0.001666954925635037, 0.001666954933064813
20, 0, -34, 0, 0.006609118289678297, 0.006667819748676688, 0.006667819867554254
-20, 0, -33, 0, 0.008666980964153774, 0.006672581930328431, 0.006672582127734649
-10, 0, -33, 0, 0.002166735817393461, 0.001668145463573133, 0.001668145475910867
0, 0, -33, 0, 0, 0, 0
10, 0, -33, 0, 0.002166735817393461, 0.001668145463573133, 0.001668145475910867
20, 0, -33, 0, 0.008666980964153774, 0.006672581930328431, 0.006672582127734649
-20, 0, -32, 0, 0.01135483078925764, 0.006682948301095298, 0.006682948623363128
-10, 0, -32, 0, 0.002838691828394595, 0.001670737044317085, 0.001670737064458498
0, 0, -32, 0, 0, 0, 0
10, 0, -32, 0, 0.002838691828394595, 0.001670737044317085, 0.001670737064458498
20, 0, -32, 0, 0.01135483078925764, 0.006682948301095298, 0.006682948623363128
-20, 0, -31, 0, 0.01523604497939049, 0.006696258374377998, 0.00669625893648254
-10, 0, -31, 0, 0.003808983188680209, 0.001674064539380659, 0.001674064574511416
0, 0, -31, 0, 0, 0, 0
10, 0, -31, 0, 0.003808983188680209, 0.001674064539380659, 0.001674064574511416
20, 0, -31, 0, 0.01523604497939049, 0.006696258374377998, 0.00669625893648254
-20, 0, -30, 0, 0.02011029169940316, 0.006717366100142203, 0.006717367045120823
-10, 0, -30, 0, 0.005027524542027221, 0.001679341434068985, 0.0016793414931284
0, 0, -30, 0, 0, 0, 0
10, 0, -30, 0, 0.005027524542027221, 0.001679341434068985, 0.0016793414931284
20, 0, -30, 0, 0.02011029169940316, 0.006717366100142203, 0.006717367045120823
-20, 0, -29, 0, 0.0270231443535719, 0.006739696243664621, 0.006739697892057825
-10, 0, -29, 0, 0.006755699704117857, 0.001684923902991663, 0.001684924006012046
0, 0, -29, 0, 0, 0, 0
10, 0, -29, 0, 0.006755699704117857, 0.001684923902991663, 0.001684924006012046
20, 0, -29, 0, 0.0270231443535719, 0.006739696243664621, 0.006739697892057825
-20, 0, -28, 0, 0.03631021626266001, 0.006775996844198775, 0.006775999747516975
-10, 0, -28, 0, 0.009077400933414838, 0.00169399893328327, 0.001693999114730599
0, 0, -28, 0, 0, 0, 0
10, 0, -28, 0, 0.009077400933414838, 0.00169399893328327, 0.001693999114730599
20, 0, -28, 0, 0.03631021626266001, 0.006775996844198775, 0.006775999747516975
-20, 0, -27, 0, 0.04880703280563023, 0.006820682121053859, 0.006820687274469365
-10, 0, -27, 0, 0.01220148634384448, 0.001705170039655363, 0.001705170361718232
0, 0, -27, 0, 0, 0, 0
10, 0, -27, 0, 0.01220148634384448, 0.001705170039655363, 0.001705170361718232
20, 0, -27, 0, 0.04880703280563023, 0.006820682121053859, 0.006820687274469365
-20, 0, -26, 0, 0.06517434660943537, 0.006877590699960128, 0.006877599735591321
-10, 0, -26, 0, 0.01629310579517976, 0.001719396817479238, 0.001719397382142678
0, 0, -26, 0, 0, 0, 0
10, 0, -26, 0, 0.01629310579517976, 0.001719396817479238, 0.001719397382142678
20, 0, -26, 0, 0.06517434660943537, 0.006877590699960128, 0.006877599735591321
