-10, 0, -40, 0, 0.00790975398480793, 0.02657802828717214, 0.02657802855330275
-7.5, 0, -40, 0, 0.004449224624851421, 0.01495014087723706, 0.0149501409614418
-5, 0, -40, 0, 0.00197742935977966, 0.006644507045661821, 0.006644507062294758
-2.5, 0, -40, 0, 0.0004943567689254735, 0.001661126759782234, 0.001661126760821788
0, 0, -40, 0, 0, 0, 0
2.5, 0, -40, 0, 0.0004943567689254735, 0.001661126759782234, 0.001661126760821788
5, 0, -40, 0, 0.00197742935977966, 0.006644507045661821, 0.006644507062294758
7.5, 0, -40, 0, 0.004449224624851421, 0.01495014087723706, 0.0149501409614418
10, 0, -40, 0, 0.00790975398480793, 0.02657802828717214, 0.02657802855330275
-10, 0, -39, 0, 0.009723738001574537, 0.02657791025121609, 0.02657791063719325
-7.5, 0, -39, 0, 0.005469584679869254, 0.01495007446733046, 0.01495007458945493
-5, 0, -39, 0, 0.002430920827306898, 0.006644477525486377, 0.006644477549609562
-2.5, 0, -39, 0, 0.0006077293522716711, 0.001661119379039127, 0.001661119380546821
0, 0, -39, 0, 0, 0, 0
2.5, 0, -39, 0, 0.0006077293522716711, 0.001661119379039127, 0.001661119380546821
5, 0, -39, 0, 0.002430920827306898, 0.006644477525486377, 0.006644477549609562
7.5, 0, -39, 0, 0.005469584679869254, 0.01495007446733046, 0.01495007458945493
10, 0, -39, 0, 0.009723738001574537, 0.02657791025121609, 0.02657791063719325
-10, 0, -38, 0, 0.01215686775845392, 0.02661255484311489, 0.02661255542097474
-7.5, 0, -38, 0, 0.00683821032706608, 0.01496956202593284, 0.0149695622087692
-5, 0, -38, 0, 0.003039195768651885, 0.006653138654916253, 0.006653138691031802
-2.5, 0, -38, 0, 0.0007597976190031817, 0.001663284660237637, 0.001663284662494845
0, 0, -38, 0, 0, 0, 0
2.5, 0, -38, 0, 0.0007597976190031817, 0.001663284660237637, 0.001663284662494845
5, 0, -38, 0, 0.003039195768651885, 0.006653138654916253, 0.006653138691031802
7.5, 0, -38, 0, 0.00683821032706608, 0.01496956202593284, 0.0149695622087692
10, 0, -38, 0, 0.01215686775845392, 0.02661255484311489, 0.02661255542097474
-10, 0, -37, 0, 0.0153251374639807, 0.0266314045573284, 0.02663140541950754
-7.5, 0, -37, 0, 0.008620346522642836, 0.01498016495441501, 0.01498016522721006
-5, 0, -37, 0, 0.003831251375124468, 0.006657851056222606, 0.006657851110107521
-2.5, 0, -37, 0, 0.0009578107818986183, 0.001664462758861437, 0.001664462762229222
0, 0, -37, 0, 0, 0, 0
2.5, 0, -37, 0, 0.0009578107818986183, 0.001664462758861437, 0.001664462762229222
5, 0, -37, 0, 0.003831251375124468, 0.006657851056222606, 0.006657851110107521
7.5, 0, -37, 0, 0.008620346522642836, 0.01498016495441501, 0.01498016522721006
10, 0, -37, 0, 0.0153251374639807, 0.0266314045573284, 0.02663140541950754
-10, 0, -36, 0, 0.01933104863311065, 0.02666473091333567, 0.02666473223661109
-7.5, 0, -36, 0, 0.01087364701238038, 0.01499891097174308, 0.01499891139042837
-5, 0, -36, 0, 0.004832710468301349, 0.006666182601089618, 0.006666182683791826
-2.5, 0, -36, 0, 0.001208174386544763, 0.001666545642319645, 0.001666545647488492
0, 0, -36, 0, 0, 0, 0
2.5, 0, -36, 0, 0.001208174386544763, 0.001666545642319645, 0.001666545647488492
5, 0, -36, 0, 0.004832710468301349, 0.006666182601089618, 0.006666182683791826
7.5, 0, -36, 0, 0.01087364701238038, 0.01499891097174308, 0.01499891139042837
10, 0, -36, 0, 0.01933104863311065, 0.02666473091333567, 0.02666473223661109
-10, 0, -35, 0, 0.02431977860879356, 0.02669375137455691, 0.02669375338497389
-7.5, 0, -35, 0, 0.01367976987929172, 0.01501523489486505, 0.01501523553095961
-5, 0, -35, 0, 0.0060798642050529, 0.006673437650630281, 0.006673437776276621
-2.5, 0, -35, 0, 0.001519961023498865, 0.001668359400594357, 0.001668359408447179
0, 0, -35, 0, 0, 0, 0
2.5, 0, -35, 0, 0.001519961023498865, 0.001668359400594357, 0.001668359408447179
5, 0, -35, 0, 0.0060798642050529, 0.006673437650630281, 0.006673437776276621
7.5, 0, -35, 0, 0.01367976987929172, 0.01501523489486505, 0.01501523553095961
10, 0, -35, 0, 0.02431977860879356, 0.02669375137455691, 0.02669375338497389
-10, 0, -34, 0, 0.03023859665919563, 0.02670424027147405, 0.02670424331182622
-7.5, 0, -34, 0, 0.01700905071749399, 0.01502113476636147, 0.01502113572832184
-5, 0, -34, 0, 0.007559527335582749, 0.006676059773514551, 0.006676059963527728
-2.5, 0, -34, 0, 0.001889874219920208, 0.001669014924981971, 0.001669014936857659
0, 0, -34, 0, 0, 0, 0
2.5, 0, -34, 0, 0.001889874219920208, 0.001669014924981971, 0.001669014936857659
5, 0, -34, 0, 0.007559527335582749, 0.006676059773514551, 0.006676059963527728
7.5, 0, -34, 0, 0.01700905071749399, 0.01502113476636147, 0.01502113572832184
10, 0, -34, 0, 0.03023859665919563, 0.02670424027147405, 0.02670424331182622
-10, 0, -33, 0, 0.03890656338860307, 0.0267566099910089, 0.02675661479350593
-7.5, 0, -33, 0, 0.02188467846479222, 0.01505059254255532, 0.01505059406204273
-5, 0, -33, 0, 0.009726440163024847, 0.006689152049636928, 0.006689152349775162
-2.5, 0, -33, 0, 0.00243159750128653, 0.001672287983684034, 0.001672288002442392
0, 0, -33, 0, 0, 0, 0
2.5, 0, -33, 0, 0.00243159750128653, 0.001672287983684034, 0.001672288002442392
5, 0, -33, 0, 0.009726440163024847, 0.006689152049636928, 0.006689152349775162
7.5, 0, -33, 0, 0.02188467846479222, 0.01505059254255532, 0.01505059406204273
10, 0, -33, 0, 0.03890656338860307, 0.0267566099910089, 0.02675661479350593
-10, 0, -32, 0, 0.04950534221544416, 0.02679674470396574, 0.02679675222565847
-7.5, 0, -32, 0, 0.02784633627725768, 0.01507316794548149, 0.01507317032528803
-5, 0, -32, 0, 0.01237601653760139, 0.006699185451805484, 0.006699185921876065
-2.5, 0, -32, 0, 0.003093984197323455, 0.001674796317690486, 0.001674796347069349
0, 0, -32, 0, 0, 0, 0
2.5, 0, -32, 0, 0.003093984197323455, 0.001674796317690486, 0.001674796347069349
5, 0, -32, 0, 0.01237601653760139, 0.006699185451805484, 0.006699185921876065
7.5, 0, -32, 0, 0.02784633627725768, 0.01507316794548149, 0.01507317032528803
10, 0, -32, 0, 0.04950534221544416, 0.02679674470396574, 0.02679675222565847
-10, 0, -31, 0, 0.06176914650383167, 0.0268624000765907, 0.02686241170834464
-7.5, 0, -31, 0, 0.03474450271623165, 0.01511009857621663, 0.01511010225637281
-5, 0, -31, 0, 0.01544179735176382, 0.006715598901606479, 0.006715599628522268
-2.5, 0, -31, 0, 0.003860418761120662, 0.001678899655567724, 0.001678899700998887
0, 0, -31, 0, 0, 0, 0
2.5, 0, -31, 0, 0.003860418761120662, 0.001678899655567724, 0.001678899700998887
5, 0, -31, 0, 0.01544179735176382, 0.006715598901606479, 0.006715599628522268
7.5, 0, -31, 0, 0.03474450271623165, 0.01511009857621663, 0.01511010225637281
10, 0, -31, 0, 0.06176914650383167, 0.0268624000765907, 0.02686241170834464
-10, 0, -30, 0, 0.07989320602987668, 0.02693909323198669, 0.02693911196595539
