14, -30, 3.451114960251811e-006, -0.003257504341043693, 0.003791202479548028
14.5, -30, 3.598853711942719e-006, -0.003246576369266092, 0.003641742181693903
15, -30, 3.736590790574251e-006, -0.003241880239506618, 0.003512253273574422
15.5, -30, 3.878797980444129e-006, -0.003237184109747144, 0.003382764365454941
16, -30, 4.025475281552353e-006, -0.003232487979987665, 0.003253275457335455
16.5, -30, 4.18320262675259e-006, -0.00323140618886365, 0.003119600808478288
17, -30, 4.368056226559802e-006, -0.003242365879519427, 0.002971981002315578
17.5, -30, 4.558573455272013e-006, -0.0032533255701752, 0.002824361196152863
18, -30, 4.742430985412772e-006, -0.003248949536217224, 0.002666993380001145
18.5, -30, 4.868806449852191e-006, -0.00316733284904142, 0.00246052826469407
19, -30, 4.99536116092492e-006, -0.003087833474308422, 0.002266131244475396
19.5, -30, 5.094670525771559e-006, -0.003026067274171301, 0.002172808412888746
20, -30, 5.196693069831035e-006, -0.002964301074034183, 0.002079485581302099
20.5, -30, 5.301428793103345e-006, -0.002902534873897055, 0.001986162749715446
21, -30, 5.418020809248753e-006, -0.002850388857037402, 0.001892022833751971
21.5, -30, 5.541696245782196e-006, -0.00280279040393087, 0.001797496673245309
22, -30, 5.668142268044688e-006, -0.002755191950824347, 0.001702970512738651
22.5, -30, 5.797358876036235e-006, -0.002707593497717814, 0.001608444352231987
23, -30, 5.929346069756827e-006, -0.002659995044611286, 0.001513918191725326
23.5, -30, 6.064103849206474e-006, -0.002612396591504755, 0.001419392031218664
24, -30, 6.153299851296819e-006, -0.002546242035109057, 0.001332227849618361
24.5, -30, 6.234997337878696e-006, -0.002476480787503853, 0.001246494592614268
25, -30, 6.318513023851663e-006, -0.00240671953989865, 0.001160761335610175
25.5, -30, 6.403846909215718e-006, -0.002336958292293444, 0.001075028078606081
26, -30, 6.487488719255345e-006, -0.002291481454970997, 0.001002655580495618
26.5, -30, 6.572537390522028e-006, -0.002246647130243136, 0.0009306365789602163
27, -30, 6.659081639311654e-006, -0.002201812805515276, 0.0008586175774248164
27.5, -30, 6.727628277328159e-006, -0.002152461968987075, 0.0007969790106436949
28, -30, 6.777380464617086e-006, -0.002098507891348635, 0.0007459202111950459
28.5, -30, 6.828063080932211e-006, -0.002044553813710196, 0.0006948614117463971
29, -30, 6.87967612627354e-006, -0.001990599736071756, 0.0006438026122977481
29.5, -30, 6.932219600641068e-006, -0.001936645658433317, 0.0005927438128490997
30, -30, 6.994978501115921e-006, -0.001892432007735749, 0.0005469035327111511
0, -29.5, 0, 0, 0.00888603625391992
0.5, -29.5, 6.780714797684078e-009, -0.0002521679830855101, 0.008958167416016325
1, -29.5, 2.728309063651118e-008, -0.0005070798804703762, 0.009036525166164555
1.5, -29.5, 6.150758337706456e-008, -0.0007619917778552436, 0.009114882916312791
2, -29.5, 1.099128016730497e-007, -0.001023841215704199, 0.009163386309597642
2.5, -29.5, 1.76341602468566e-007, -0.001338574239246525, 0.008984315471398038
3, -29.5, 2.579362431588361e-007, -0.001653307262788851, 0.008805244633198426
3.5, -29.5, 3.46904516002069e-007, -0.001919844452062217, 0.008606456261035234
4, -29.5, 4.355981457123829e-007, -0.002105889800164417, 0.008374737644253158
4.5, -29.5, 5.359266021124395e-007, -0.002291935148266617, 0.008143019027471081
5, -29.5, 6.478898852022398e-007, -0.002477980496368821, 0.007911300410689022
5.5, -29.5, 7.714879949817817e-007, -0.002664025844471027, 0.007679581793906963
6, -29.5, 8.983885916227009e-007, -0.002814699375557486, 0.00747711110157335
6.5, -29.5, 1.029628665902906e-006, -0.002922773084388593, 0.007238907342278304
7, -29.5, 1.171381024752239e-006, -0.003030846793219702, 0.00700070358298326
7.5, -29.5, 1.323645668170702e-006, -0.003138920502050809, 0.006762499823688213
8, -29.5, 1.486422596158294e-006, -0.003246994210881917, 0.006524296064393167
8.5, -29.5, 1.653885508325611e-006, -0.003343308024312867, 0.006289718309720679
9, -29.5, 1.807268666665323e-006, -0.003385420672354876, 0.006073734696806742
9.5, -29.5, 1.969414712528527e-006, -0.003427533320396885, 0.005857751083892799
10, -29.5, 2.141642654030383e-006, -0.00347281745882507, 0.005641362412413893
10.5, -29.5, 2.322698094552995e-006, -0.003518112789343862, 0.005424972311495973
11, -29.5, 2.512576484964323e-006, -0.003563408119862636, 0.005208582210578018
11.5, -29.5, 2.693415015507378e-006, -0.003562341936228141, 0.004979684035749799
12, -29.5, 2.857606443033322e-006, -0.003530811355104559, 0.004764197875943219
12.5, -29.5, 3.02879136572162e-006, -0.003499280773980976, 0.004548711716136638
13, -29.5, 3.206969783572271e-006, -0.003467750192857394, 0.004333225556330058
13.5, -29.5, 3.392141696585277e-006, -0.003436219611733813, 0.004117739396523481
14, -29.5, 3.584307104760636e-006, -0.003404689030610226, 0.003902253236716896
14.5, -29.5, 3.741410464420899e-006, -0.003390749932362934, 0.003743143082513488
15, -29.5, 3.881321570663395e-006, -0.003386053802603459, 0.003613654174394007
15.5, -29.5, 4.025702788144239e-006, -0.003381357672843985, 0.003484165266274526
16, -29.5, 4.199293334674906e-006, -0.003390518086251656, 0.003338629190728976
16.5, -29.5, 4.381691322948675e-006, -0.003401477776907431, 0.003191009384566263
17, -29.5, 4.569752940127441e-006, -0.003412437467563208, 0.003043389578403553
17.5, -29.5, 4.763478186211207e-006, -0.003423397158218981, 0.002895769772240838
18, -29.5, 4.920466065113133e-006, -0.003381872262342346, 0.002714788629286233
18.5, -29.5, 5.049280076792894e-006, -0.003300255575166543, 0.002508323513979157
19, -29.5, 5.181909096924306e-006, -0.003218638887990736, 0.002301858398672079
19.5, -29.5, 5.295025664563801e-006, -0.003150248749040258, 0.002170780948616726
20, -29.5, 5.399356707301064e-006, -0.003088482548903141, 0.002077458117030078
20.5, -29.5, 5.506400929251165e-006, -0.003026716348766012, 0.001984135285443426
21, -29.5, 5.616158330414103e-006, -0.002964950148628884, 0.001890812453856772
21.5, -29.5, 5.728628910789872e-006, -0.002903183948491768, 0.001797489622270125
22, -29.5, 5.85515749296697e-006, -0.002853284424124206, 0.001703158901842219
22.5, -29.5, 5.986651877527409e-006, -0.002805685971017672, 0.001608632741335555
23, -29.5, 6.120916847816895e-006, -0.002758087517911144, 0.001514106580828894
23.5, -29.5, 6.248578333627091e-006, -0.002706881339642526, 0.001421011755130473
24, -29.5, 6.330244452730584e-006, -0.002637120092037323, 0.00133527849812638
24.5, -29.5, 6.41372877122516e-006, -0.002567358844432119, 0.001249545241122287
25, -29.5, 6.499031289110823e-006, -0.002497597596826916, 0.001163811984118195
25.5, -29.5, 6.586152006387575e-006, -0.00242783634922171, 0.001078078727114101
26, -29.5, 6.674098593677945e-006, -0.002364823098739555, 0.00099605807262027
26.5, -29.5, 6.760985091655136e-006, -0.002319988774011694, 0.0009240390710848684
27, -29.5, 6.849367167155268e-006, -0.002275154449283834, 0.0008520200695494685
27.5, -29.5, 6.914188385617121e-006, -0.002224542477467449, 0.0007932800078877585
28, -29.5, 6.965549581042248e-006, -0.00217058839982901, 0.0007422212084391097
28.5, -29.5, 7.017841205493569e-006, -0.00211663432219057, 0.0006911624089904608
29, -29.5, 7.071063258971097e-006, -0.00206268024455213, 0.0006401036095418118
29.5, -29.5, 7.125215741474824e-006, -0.002008726166913691, 0.0005890448100931635
30, -29.5, 7.180298653004749e-006, -0.001954772089275252, 0.0005379860106445145
0, -29, -2.646977960169689e-023, 0, 0.009568955312695259
0.5, -29, 8.042346018944917e-009, -0.0002921731346751714, 0.009543889155043502
1, -29, 3.097897598466213e-008, -0.0005665363116591027, 0.009568257089121693
1.5, -29, 6.695427075691136e-008, -0.0008214482090439699, 0.009646614839269931
2, -29, 1.17677631648858e-007, -0.001097924003897236, 0.009632176548267844
2.5, -29, 1.849253531550304e-007, -0.001412657027439563, 0.009453105710068242
3, -29, 2.673389145559568e-007, -0.001727390050981888, 0.00927403487186863
3.5, -29, 3.64918315851637e-007, -0.002042123074524214, 0.009094964033669028
4, -29, 4.561790848529535e-007, -0.002237417388163536, 0.008867029287316301
4.5, -29, 5.575378787020029e-007, -0.002423462736265737, 0.008635310670534226
5, -29, 6.705314992407963e-007, -0.002609508084367941, 0.008403592053752166
5.5, -29, 8.123299472459543e-007, -0.002919310782799583, 0.008163861742842884
6, -29, 9.637752471872418e-007, -0.003112017283053067, 0.007844739269935399
6.5, -29, 1.09774541040186e-006, -0.003222092821221827, 0.007608207244715346
7, -29, 1.24224979607005e-006, -0.003332168359390595, 0.00737167521949531
7.5, -29, 1.397288404191808e-006, -0.003442243897559354, 0.007135143194275258
8, -29, 1.572035712499261e-006, -0.003560168996296795, 0.006872926202662074
8.5, -29, 1.7595435171745e-006, -0.003634725688986392, 0.006546761590958228
9, -29, 1.922903442884437e-006, -0.003673666754943422, 0.006300729110197834
9.5, -29, 2.089311147661347e-006, -0.0037189620854622, 0.006084339009279889
10, -29, 2.264541802326966e-006, -0.003764257415980998, 0.005867948908361978
10.5, -29, 2.448595406881298e-006, -0.003809552746499792, 0.005651558807444056
11, -29, 2.650380219419918e-006, -0.003826262786884919, 0.005389033025143633
11.5, -29, 2.853808871923156e-006, -0.003824144686274487, 0.005122664359665549
12, -29, 3.009573161541845e-006, -0.003760042152879257, 0.004898104513567474
12.5, -29, 3.172000706875319e-006, -0.003695939619484027, 0.004673544667469397
13, -29, 3.341091507923577e-006, -0.003631837086088793, 0.004448984821371318
13.5, -29, 3.522671919290078e-006, -0.003583404301300344, 0.004228790153692347
14, -29, 3.717444750361867e-006, -0.003551873720176757, 0.004013303993885761
14.5, -29, 3.884041754446041e-006, -0.003534923495459779, 0.003844543983333076
15, -29, 4.040582343099816e-006, -0.00353867029298389, 0.003705277379142378
15.5, -29, 4.214861090935139e-006, -0.003549629983639668, 0.003557657572979669
16, -29, 4.394803467675459e-006, -0.003560589674295443, 0.003410037766816956
16.5, -29, 4.580409473320781e-006, -0.003571549364951217, 0.003262417960654242
17, -29, 4.7716791078711e-006, -0.003582509055606994, 0.003114798154491532
17.5, -29, 4.968612371326421e-006, -0.003593468746262767, 0.002967178348328818
18, -29, 5.09841072844139e-006, -0.003514794988467476, 0.002762583878571327
18.5, -29, 5.22966328736149e-006, -0.003433178301291672, 0.002556118763264251
19, -29, 5.364730854733244e-006, -0.003351561614115866, 0.002349653647957173
19.5, -29, 5.495618579926774e-006, -0.003274430223909202, 0.002168753484344696
20, -29, 5.602258121341829e-006, -0.003212664023772084, 0.002075430652758049
20.5, -29, 5.711610841969714e-006, -0.003150897823634955, 0.001982107821171396
21, -29, 5.823676741810437e-006, -0.003089131623497827, 0.001888784989584742
21.5, -29, 5.938455820864e-006, -0.003027365423360711, 0.001795462157998096
22, -29, 6.05594807913039e-006, -0.002965599223223583, 0.001702139326411443
22.5, -29, 6.17615351660962e-006, -0.00290383302308646, 0.001608816494824792
23, -29, 6.312643889036331e-006, -0.002856179991211007, 0.001514294969932465
23.5, -29, 6.423673659938904e-006, -0.002797759396570794, 0.001424062403638493
24, -29, 6.507126610955093e-006, -0.00272799814896559, 0.001338329146634401
24.5, -29, 6.592397761362368e-006, -0.002658236901360387, 0.001252595889630308
25, -29, 6.679487111160732e-006, -0.002588475653755184, 0.001166862632626215
25.5, -29, 6.76839466035018e-006, -0.002518714406149977, 0.001081129375622121
26, -29, 6.859120408930716e-006, -0.002448953158544777, 0.0009953961186180299
26.5, -29, 6.949458273972384e-006, -0.002393330417780256, 0.0009174415632095217
27, -29, 7.039678176183018e-006, -0.002348496093052396, 0.0008454225616741217
27.5, -29, 7.100721497586678e-006, -0.002296622985947829, 0.0007895810051318244
28, -29, 7.153691701147998e-006, -0.002242668908309389, 0.0007385222056831756
28.5, -29, 7.207592333735521e-006, -0.00218871483067095, 0.0006874634062345266
29, -29, 7.262423395349247e-006, -0.00213476075303251, 0.0006364046067858778
29.5, -29, 7.319679545286522e-006, -0.002076108923321102, 0.0005800860625134706
30, -29, 7.380714617306427e-006, -0.002008815187909764, 0.0005140917801290415
0, -28.5, -1.985233470127266e-023, 0, 0.01026571708716997
0.5, -28.5, 8.042346018944906e-009, -0.0002921731346751714, 0.01024065092951822
1, -28.5, 3.216938407577944e-008, -0.0005843462693503428, 0.01021558477186647
1.5, -28.5, 7.238111417050324e-008, -0.0008765194040255144, 0.01019051861421469
2, -28.5, 1.253285353791767e-007, -0.001172006792090274, 0.01010096678693805
2.5, -28.5, 1.933951775960053e-007, -0.001486739815632601, 0.009921895948738442
3, -28.5, 2.766276597075879e-007, -0.001801472839174926, 0.00974282511053883
3.5, -28.5, 3.750259817139242e-007, -0.002116205862717252, 0.009563754272339228
4, -28.5, 4.771609510973801e-007, -0.002368944976162651, 0.009359320930379424
4.5, -28.5, 5.91667029093856e-007, -0.002654430099902591, 0.009121164869159801
5, -28.5, 7.22827168114559e-007, -0.002965599446216765, 0.00888134608540591
5.5, -28.5, 8.676276484476328e-007, -0.003232590139456855, 0.008602886718814774
6, -28.5, 1.026284277313715e-006, -0.003416116071029831, 0.008251425420005882
6.5, -28.5, 1.169364417945512e-006, -0.003540107322552965, 0.007993119204707648
7, -28.5, 1.316366947846684e-006, -0.003650182860721734, 0.007756587179487613
7.5, -28.5, 1.490504679760327e-006, -0.003775126913063951, 0.007471403094891698
8, -28.5, 1.679313079424117e-006, -0.00390228628312485, 0.007178970150864928
8.5, -28.5, 1.86282512565336e-006, -0.0039378365877283, 0.006827792543892463
9, -28.5, 2.040075362393423e-006, -0.00396510671209935, 0.006527315606145919
9.5, -28.5, 2.209481231202051e-006, -0.004010402042618128, 0.006310925505227973
10, -28.5, 2.388316079305498e-006, -0.004053502350047828, 0.006090992712058478
10.5, -28.5, 2.585841283803221e-006, -0.004062983737997013, 0.005816800131763352
11, -28.5, 2.79329276579996e-006, -0.004072465125946207, 0.005542607551468236
11.5, -28.5, 3.010670525295717e-006, -0.004081946513895388, 0.005268414971173103
12, -28.5, 3.173297906060432e-006, -0.004021920074881991, 0.005041105778406384
12.5, -28.5, 3.338886134429819e-006, -0.003957817541486761, 0.004816545932308308
13, -28.5, 3.511137618513987e-006, -0.003893715008091528, 0.004591986086210228
13.5, -28.5, 3.690052358312941e-006, -0.003829612474696301, 0.004367426240112158
14, -28.5, 3.87563035382668e-006, -0.00376550994130107, 0.004142866394014083
14.5, -28.5, 4.057619535305224e-006, -0.00369995157292583, 0.003926260449337257
15, -28.5, 4.229905895533277e-006, -0.003708741881027673, 0.003776685955230356
15.5, -28.5, 4.407392660740152e-006, -0.003719701571683452, 0.003629066149067647
16, -28.5, 4.590543054852029e-006, -0.003730661262339226, 0.003481446342904933
16.5, -28.5, 4.779357077868904e-006, -0.003741620952995001, 0.00333382653674222
17, -28.5, 4.973834729790776e-006, -0.003752580643650777, 0.00318620673057951
17.5, -28.5, 5.146388877688749e-006, -0.003729334401768406, 0.003016844243163492
18, -28.5, 5.27626497539754e-006, -0.003647717714592599, 0.002810379127856413
18.5, -28.5, 5.409956081557983e-006, -0.003566101027416795, 0.002603914012549338
19, -28.5, 5.547462196170078e-006, -0.003484484340240989, 0.00239744889724226
19.5, -28.5, 5.688783319233822e-006, -0.003402867653065181, 0.002190983781935182
20, -28.5, 5.805397311953332e-006, -0.003336845498641038, 0.002073403188486026
20.5, -28.5, 5.917058531259005e-006, -0.003275079298503909, 0.001980080356899373
21, -28.5, 6.031432929777515e-006, -0.003213313098366781, 0.001886757525312718
21.5, -28.5, 6.14852050750887e-006, -0.003151546898229665, 0.001793434693726072
22, -28.5, 6.26832126445305e-006, -0.003089780698092537, 0.00170011186213942
22.5, -28.5, 6.391993309733107e-006, -0.003026211539470885, 0.001606173092266968
23, -28.5, 6.520186112882005e-006, -0.002959997764682254, 0.001511330851592245
23.5, -28.5, 6.608474230086408e-006, -0.00289004619029599, 0.001424927197965772
24, -28.5, 6.683946325970351e-006, -0.002818876205893859, 0.001341379795142422
24.5, -28.5, 6.771004308290321e-006, -0.002749114958288655, 0.001255646538138329
25, -28.5, 6.859880490001383e-006, -0.002679353710683452, 0.001169913281134236
25.5, -28.5, 6.950574871103533e-006, -0.002609592463078246, 0.001084180024130142
26, -28.5, 7.043087451596764e-006, -0.002539831215473045, 0.0009984467671260505
26.5, -28.5, 7.137418231481084e-006, -0.002470069967867845, 0.0009127135101219595
27, -28.5, 7.230014666394914e-006, -0.002421837736820955, 0.0008388250537987739
27.5, -28.5, 7.287227613236823e-006, -0.002368703494428203, 0.0007858820023758881
28, -28.5, 7.341806824934341e-006, -0.002314749416789763, 0.0007348232029272393
28.5, -28.5, 7.399630723976431e-006, -0.002253289245462653, 0.0006753603547309049
29, -28.5, 7.460297988514712e-006, -0.002185995510051318, 0.0006093660723464768
29.5, -28.5, 7.522042029601741e-006, -0.002118701774639979, 0.0005433717899620476
30, -28.5, 7.584862847237511e-006, -0.002051408039228641, 0.0004773775075776184
0, -28, -1.323488980084844e-023, 0, 0.01096247886164469
0.5, -28, 8.042346018944911e-009, -0.0002921731346751714, 0.01093741270399293
1, -28, 3.23501973076627e-008, -0.0005993082503953743, 0.01093402885504886
1.5, -28, 7.501458385113916e-008, -0.001011858921153398, 0.0110474696813169
2, -28, 1.35157806070382e-007, -0.001487466203398357, 0.01080050850331525
2.5, -28, 2.040716656105817e-007, -0.001791703680972984, 0.01061140412205695
3, -28, 2.881397303381146e-007, -0.002095941158547609, 0.01042229974079866
3.5, -28, 3.924636990523189e-007, -0.002423380140860525, 0.010190794344785
4, -28, 5.157393819279838e-007, -0.002724423221548883, 0.009876561875196374
4.5, -28, 6.415912463844644e-007, -0.003011888109633948, 0.009598830427968937
5, -28, 7.756754684011781e-007, -0.003323057455948122, 0.009359011644215045
5.5, -28, 9.228286633393107e-007, -0.003526723582006995, 0.0090251658406564
6, -28, 1.084013785800512e-006, -0.003710249513579971, 0.008673704541847509
6.5, -28, 1.246122767509487e-006, -0.003862925459770188, 0.008362312931148056
7, -28, 1.414054911337751e-006, -0.003990084829831105, 0.008069879987121317
7.5, -28, 1.594299577497349e-006, -0.004117244199892013, 0.007777447043094564
8, -28, 1.78362030724717e-006, -0.004227597461167932, 0.007474237117651441
8.5, -28, 1.966006987045345e-006, -0.004240947486470209, 0.007108823496826698
9, -28, 2.157516381178251e-006, -0.004256546669255274, 0.006753902102093994
9.5, -28, 2.332894228736879e-006, -0.004290223301159945, 0.006518759818678223
10, -28, 2.524018450859592e-006, -0.004299704689109119, 0.006244567238383082
10.5, -28, 2.72506895048132e-006, -0.004309186077058305, 0.005970374658087956
11, -28, 2.936045727602062e-006, -0.0043186674650075, 0.005696182077792841
11.5, -28, 3.156948782221824e-006, -0.00432814885295668, 0.005421989497497708
12, -28, 3.337166494372125e-006, -0.004283797996884734, 0.005184107043245306
12.5, -28, 3.505915405777422e-006, -0.004219695463489504, 0.004959547197147231
13, -28, 3.681327572897502e-006, -0.00415559293009427, 0.004734987351049151
13.5, -28, 3.861360058359449e-006, -0.004091210593562914, 0.004511956199200488
14, -28, 4.039470783007719e-006, -0.00402564582280778, 0.004295385233693135
14.5, -28, 4.224325907827864e-006, -0.003960081052052646, 0.004078814268185782
15, -28, 4.41592543281988e-006, -0.003894516281297513, 0.003862243302678432
15.5, -28, 4.600153684721187e-006, -0.003889773159727239, 0.003700474725155628
16, -28, 4.786512096204617e-006, -0.003900732850383014, 0.003552854918992915
16.5, -28, 4.978534136593047e-006, -0.003911692541038789, 0.003405235112830201
17, -28, 5.176219805886474e-006, -0.003922652231694565, 0.003257615306667491
17.5, -28, 5.321714161032449e-006, -0.003862257127893528, 0.003064639492448579
18, -28, 5.454028805981582e-006, -0.003780640440717721, 0.002858174377141501
18.5, -28, 5.590158459382367e-006, -0.003699023753541917, 0.002651709261834426
19, -28, 5.730103121234803e-006, -0.003617407066366111, 0.002445244146527347
19.5, -28, 5.873862791538889e-006, -0.003535790379190303, 0.002238779031220269
20, -28, 6.011134915440117e-006, -0.003456741886331326, 0.002069911825142572
20.5, -28, 6.127706845382197e-006, -0.003390528111542692, 0.001975069584467847
21, -28, 6.247146845930629e-006, -0.003324314336754066, 0.001880227343793127
21.5, -28, 6.369454917085403e-006, -0.003258100561965435, 0.001785385103118404
22, -28, 6.494631058846526e-006, -0.0031918867871768, 0.001690542862443679
22.5, -28, 6.622675271213994e-006, -0.003125673012388174, 0.001595700621768959
23, -28, 6.753587554187808e-006, -0.003059459237599543, 0.001500858381094236
23.5, -28, 6.840971658344596e-006, -0.002989217665785007, 0.001415109435800381
24, -28, 6.917695695378581e-006, -0.0029178982101354, 0.001331793958736262
24.5, -28, 6.996044594266507e-006, -0.002846578754485794, 0.001248478481672143
25, -28, 7.076018355008381e-006, -0.002775259298836189, 0.001165163004608025
25.5, -28, 7.157616977604198e-006, -0.002703939843186587, 0.001081847527543908
26, -28, 7.240840462053958e-006, -0.002632620387536978, 0.0009985320504797882
26.5, -28, 7.325688808357663e-006, -0.002561300931887368, 0.0009152165734156679
27, -28, 7.418448941760036e-006, -0.002494738080547017, 0.0008332417990686009
27.5, -28, 7.476785279514671e-006, -0.00243046956760421, 0.0007706346469483409
28, -28, 7.537084736571337e-006, -0.002363175832192869, 0.0007046403645639113
28.5, -28, 7.598460970176747e-006, -0.002295882096781528, 0.0006386460821794814
29, -28, 7.6609139803309e-006, -0.002228588361370193, 0.0005726517997950533
29.5, -28, 7.724443767033795e-006, -0.002161294625958854, 0.0005066575174106241
30, -28, 7.789050330285432e-006, -0.002094000890547515, 0.0004406632350261949
0, -27.5, -3.060568266446202e-023, 0, 0.0116592406361194
0.5, -27.5, 8.731359890204284e-009, -0.0003909786375968976, 0.01177735948919037
1, -27.5, 3.5113909640933e-008, -0.0007936773870460927, 0.01191246266288743
1.5, -27.5, 8.100479595558923e-008, -0.001298825114543462, 0.01182230161789546
2, -27.5, 1.456815355825639e-007, -0.001853691527372914, 0.01154858147020777
2.5, -27.5, 2.155698227703868e-007, -0.002157929004947542, 0.01135947708894948
3, -27.5, 3.111326178865649e-007, -0.002515632403100079, 0.01107266312751925
3.5, -27.5, 4.244165692597512e-007, -0.002873436038200321, 0.0107856659819229
4, -27.5, 5.476649531535658e-007, -0.003146884363223164, 0.01045819276585424
4.5, -27.5, 6.850761193576022e-007, -0.003395926855333651, 0.01011900893889482
5, -27.5, 8.28380062867742e-007, -0.003637331092984168, 0.009798906261306941
5.5, -27.5, 9.858205818331098e-007, -0.00386453832368102, 0.009487142398597629
6, -27.5, 1.158433479182315e-006, -0.004092701256583415, 0.009176247075240271
6.5, -27.5, 1.335389503766631e-006, -0.004225943552114791, 0.008759941796688977
7, -27.5, 1.514367339886939e-006, -0.004332202116659152, 0.008375923935324157
7.5, -27.5, 1.69836079487368e-006, -0.00445936148672006, 0.008083490991297404
8, -27.5, 1.883656712153857e-006, -0.004530708359909841, 0.007755268070585675
8.5, -27.5, 2.069089101350459e-006, -0.004544058385212118, 0.007389854449760933
9, -27.5, 2.284467893918781e-006, -0.004618155704175224, 0.007076770441601406
9.5, -27.5, 2.467956712995715e-006, -0.004574746554685391, 0.006722959009895264
10, -27.5, 2.659561237835744e-006, -0.004545907028170398, 0.006398141764707673
10.5, -27.5, 2.864137032581478e-006, -0.004555388416119584, 0.006123949184412546
11, -27.5, 3.078639104826226e-006, -0.004564869804068779, 0.005849756604117432
11.5, -27.5, 3.303067454569992e-006, -0.00457435119201796, 0.005575564023822298
12, -27.5, 3.501178926476926e-006, -0.004545675918887462, 0.005327108308084209
12.5, -27.5, 3.673088520918135e-006, -0.00448157338549223, 0.005102548461986134
13, -27.5, 3.847397698519663e-006, -0.00441690484344489, 0.004881080983556389
13.5, -27.5, 4.021675229892638e-006, -0.004351340072689756, 0.00466451001804904
14, -27.5, 4.202697161437486e-006, -0.004285775301934622, 0.004447939052541687
14.5, -27.5, 4.39046349315421e-006, -0.004220210531179488, 0.004231368087034333
15, -27.5, 4.584974225042808e-006, -0.004154645760424355, 0.004014797121526983
15.5, -27.5, 4.786229357103279e-006, -0.00408908098966922, 0.00379822615601963
16, -27.5, 4.982710591733225e-006, -0.004070804438426794, 0.00362426349508089
16.5, -27.5, 5.177940649493207e-006, -0.004081764129082569, 0.003476643688918177
17, -27.5, 5.36601084426622e-006, -0.004076796541194453, 0.003318899857040742
17.5, -27.5, 5.496949028004046e-006, -0.003995179854018651, 0.003112434741733667
18, -27.5, 5.63170222019352e-006, -0.003913563166842843, 0.002905969626426589
18.5, -27.5, 5.771714316056742e-006, -0.00383261387191152, 0.00269906371597933
19, -27.5, 5.941741473628501e-006, -0.003763572476786972, 0.002484292948835453
19.5, -27.5, 6.116414452898444e-006, -0.00369453108166242, 0.002269522181691574
20, -27.5, 6.244300297087262e-006, -0.00359718641467995, 0.002100138512448793
20.5, -27.5, 6.347532246854977e-006, -0.003489989584459981, 0.001964597113969838
21, -27.5, 6.469691727228324e-006, -0.003423775809671355, 0.001869754873295118
21.5, -27.5, 6.594719278208017e-006, -0.003357562034882724, 0.001774912632620395
22, -27.5, 6.722614899794055e-006, -0.003291348260094089, 0.001680070391945671
22.5, -27.5, 6.853378591986441e-006, -0.003225134485305463, 0.00158522815127095
23, -27.5, 6.987010354785172e-006, -0.003158920710516831, 0.001490385910596227
23.5, -27.5, 7.073446531427823e-006, -0.003088389141274023, 0.00140529167363499
24, -27.5, 7.152468163797363e-006, -0.003017069685624417, 0.001321976196570871
24.5, -27.5, 7.233114658020848e-006, -0.002945750229974811, 0.001238660719506752
25, -27.5, 7.315386014098278e-006, -0.002874430774325206, 0.001155345242442634
25.5, -27.5, 7.399282232029653e-006, -0.002803111318675603, 0.001072029765378517
26, -27.5, 7.484803311814968e-006, -0.002731791863025994, 0.000988714288314397
26.5, -27.5, 7.571644043396625e-006, -0.002655342200366654, 0.0008972322887494219
